thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;thr_210;thr_230;
0.995931;0.941470;0.833270;0.763137;0.609760;0.277648;0.120484;0.042477;0.008160;0.003830;0.002858;0.002858;
0.992820;0.943586;0.836338;0.782039;0.624425;0.315966;0.160974;0.087153;0.038431;0.012623;0.004408;0.003544;
0.999942;0.976251;0.862171;0.792256;0.614718;0.263395;0.123615;0.052478;0.015161;0.008034;0.005317;0.003279;
0.999963;0.980713;0.876678;0.809711;0.625965;0.268594;0.114469;0.050209;0.017215;0.008435;0.004582;0.002873;
0.999593;0.970190;0.873901;0.794204;0.624519;0.263505;0.109686;0.039541;0.011031;0.005305;0.003026;0.002858;
0.992512;0.955901;0.889970;0.825354;0.672893;0.356213;0.196533;0.096189;0.048142;0.025405;0.015727;0.009091;
0.997939;0.949008;0.864919;0.798250;0.638704;0.309772;0.139033;0.059672;0.022215;0.008621;0.003451;0.002830;
0.964172;0.883324;0.816867;0.766571;0.602383;0.296204;0.136112;0.058315;0.021227;0.007464;0.002852;0.002830;
0.995686;0.947090;0.856559;0.793147;0.596751;0.247901;0.101913;0.040451;0.010550;0.004821;0.002900;0.002830;
0.990158;0.931654;0.859169;0.798367;0.606179;0.273788;0.128282;0.047973;0.018567;0.008729;0.004072;0.002839;
0.999473;0.969759;0.878462;0.819637;0.621925;0.267708;0.123122;0.042185;0.009424;0.004566;0.002843;0.002830;
0.987729;0.939377;0.847936;0.781436;0.582210;0.260430;0.124344;0.051033;0.018238;0.006571;0.003589;0.003334;
0.971468;0.909154;0.821146;0.761469;0.582083;0.261724;0.117011;0.042706;0.019230;0.014659;0.008607;0.002942;
0.982305;0.957773;0.852095;0.773773;0.607280;0.243890;0.099891;0.028471;0.004085;0.003575;0.003015;0.002836;
0.984447;0.919707;0.834406;0.773907;0.636061;0.270339;0.104239;0.034120;0.007348;0.003230;0.002829;0.002827;
0.996526;0.957603;0.850518;0.783387;0.625005;0.256243;0.111381;0.042711;0.011935;0.007559;0.004304;0.002827;
0.996827;0.973060;0.862741;0.791326;0.627406;0.260156;0.111458;0.047539;0.015620;0.007603;0.004838;0.003056;
0.997567;0.965892;0.861374;0.791281;0.633766;0.275136;0.126419;0.048473;0.011770;0.004359;0.002828;0.002828;
0.995247;0.970873;0.844251;0.775971;0.617665;0.254976;0.101017;0.033545;0.012202;0.008531;0.003865;0.003044;
0.983174;0.932502;0.821098;0.765181;0.608715;0.269932;0.123295;0.048839;0.011811;0.004048;0.002831;0.002830;
0.999786;0.979993;0.897744;0.844429;0.671629;0.291438;0.128675;0.051535;0.015755;0.008075;0.003384;0.002830;
0.973427;0.938466;0.843033;0.780164;0.619671;0.300904;0.149977;0.068367;0.030000;0.013825;0.006521;0.004290;
0.991452;0.950826;0.846746;0.784827;0.613473;0.252408;0.102099;0.033901;0.006811;0.003735;0.002830;0.002830;
0.999045;0.971926;0.877491;0.800277;0.645575;0.278503;0.115498;0.032350;0.004766;0.003169;0.002830;0.002830;
0.995599;0.973479;0.875480;0.793244;0.634074;0.265092;0.107304;0.033443;0.005015;0.003183;0.002848;0.002848;
0.997567;0.962049;0.871560;0.794858;0.647588;0.273151;0.107333;0.031110;0.003727;0.003188;0.002848;0.002848;
0.992536;0.931717;0.840200;0.768516;0.623532;0.286475;0.124491;0.052891;0.020432;0.009066;0.004268;0.002916;
0.999807;0.967167;0.848852;0.785698;0.640592;0.281379;0.116208;0.036376;0.007100;0.003234;0.002848;0.002848;
0.999651;0.976510;0.856046;0.777284;0.597094;0.254719;0.107982;0.040940;0.008355;0.004392;0.003123;0.002883;
0.995462;0.972361;0.860084;0.789542;0.633403;0.299724;0.148628;0.077387;0.035013;0.018257;0.007442;0.003379;
0.999291;0.982974;0.886885;0.803917;0.642006;0.280793;0.122599;0.045480;0.013696;0.006389;0.003051;0.002839;
0.999920;0.981896;0.901772;0.830768;0.689416;0.348585;0.180514;0.089742;0.042327;0.017066;0.006772;0.003432;
0.996695;0.956947;0.854607;0.790033;0.598160;0.290243;0.132197;0.056059;0.021472;0.008967;0.002935;0.002839;
0.985374;0.937708;0.843493;0.785275;0.623672;0.280215;0.120432;0.038502;0.011755;0.004413;0.002839;0.002839;
0.997906;0.946742;0.862223;0.798685;0.640192;0.283142;0.118407;0.043994;0.013651;0.009051;0.006768;0.005375;
0.998880;0.944286;0.853164;0.787374;0.613988;0.258014;0.107789;0.038679;0.008582;0.003410;0.002839;0.002839;
0.998836;0.956132;0.866528;0.806236;0.636410;0.272322;0.122699;0.048817;0.015974;0.008018;0.004997;0.002853;
0.985787;0.944372;0.868345;0.793688;0.634108;0.288674;0.145359;0.077220;0.044895;0.031030;0.012310;0.003851;
0.999621;0.980421;0.889987;0.823609;0.674685;0.331947;0.164801;0.074580;0.028452;0.011162;0.006943;0.004044;
0.998057;0.951304;0.837666;0.763190;0.603640;0.254858;0.111725;0.048657;0.018175;0.008306;0.003237;0.002871;
0.998862;0.980270;0.878521;0.802051;0.644452;0.293086;0.148359;0.079896;0.050646;0.045856;0.041123;0.035026;
0.999391;0.970747;0.870476;0.797547;0.636923;0.285547;0.128893;0.060814;0.021303;0.005089;0.002924;0.002847;
0.998994;0.958698;0.872223;0.798084;0.645053;0.282938;0.112993;0.036457;0.005774;0.003141;0.002848;0.002848;
0.999731;0.966784;0.866315;0.808219;0.664625;0.331064;0.166504;0.081291;0.030756;0.013099;0.004544;0.003070;
0.999486;0.957174;0.850789;0.801198;0.654424;0.337681;0.167108;0.072280;0.024304;0.010230;0.004862;0.002823;
0.992121;0.949212;0.860881;0.806407;0.639348;0.346201;0.177270;0.087572;0.041050;0.014774;0.007330;0.003867;
0.987145;0.939199;0.865084;0.807081;0.653127;0.354164;0.174821;0.076853;0.029060;0.011192;0.005052;0.003147;
0.996285;0.954236;0.854270;0.784380;0.609237;0.289129;0.122375;0.035977;0.005913;0.004603;0.003671;0.002849;
0.996664;0.949850;0.844087;0.780718;0.608262;0.264007;0.106915;0.037819;0.009400;0.006318;0.004787;0.003130;
0.991678;0.944959;0.862695;0.794168;0.638760;0.301044;0.150934;0.071569;0.027006;0.011789;0.006951;0.003530;
0.999820;0.975481;0.875337;0.804746;0.636724;0.266800;0.111041;0.041523;0.012041;0.006443;0.003381;0.002867;
0.991883;0.943108;0.890583;0.842077;0.708216;0.401723;0.247639;0.157321;0.096785;0.060443;0.025017;0.005204;
0.999173;0.972238;0.917522;0.849848;0.651168;0.305119;0.138530;0.060558;0.023052;0.012152;0.006238;0.003274;
0.999571;0.971976;0.877514;0.805246;0.593360;0.247696;0.101224;0.034268;0.007318;0.003388;0.002867;0.002867;
0.999460;0.961458;0.861207;0.779905;0.585977;0.235213;0.086406;0.025335;0.004329;0.003307;0.002923;0.002867;
0.998696;0.976391;0.856992;0.787297;0.601067;0.247016;0.098081;0.026317;0.004942;0.003152;0.002844;0.002844;
0.998737;0.966115;0.864620;0.797007;0.619549;0.245439;0.098741;0.034814;0.006847;0.003150;0.002844;0.002844;
0.996543;0.964104;0.851968;0.790085;0.661929;0.333460;0.168802;0.082841;0.039572;0.024172;0.013270;0.006032;
0.997276;0.939143;0.851831;0.793615;0.613606;0.292493;0.120544;0.045160;0.015176;0.010026;0.005399;0.002844;
0.999997;0.990872;0.885397;0.799995;0.639201;0.277327;0.113477;0.041368;0.009826;0.003881;0.002975;0.002844;
0.999801;0.972295;0.864400;0.791436;0.628046;0.269473;0.119913;0.056212;0.021484;0.012314;0.006558;0.002844;
0.999905;0.984819;0.884922;0.802643;0.622299;0.271252;0.109847;0.043005;0.014531;0.006543;0.002909;0.002847;
0.999122;0.964868;0.868829;0.796742;0.633148;0.278997;0.128704;0.058346;0.020383;0.011350;0.006300;0.003571;
0.972109;0.923984;0.840441;0.772874;0.581598;0.250842;0.103949;0.038136;0.007496;0.003188;0.002848;0.002848;
0.993810;0.955545;0.859629;0.792398;0.642410;0.289397;0.127270;0.053770;0.013989;0.004833;0.003016;0.002906;
0.997727;0.959725;0.860337;0.801617;0.643726;0.291285;0.128395;0.049109;0.017284;0.005292;0.003298;0.002884;
0.993665;0.959222;0.884748;0.824195;0.659332;0.309694;0.143238;0.061343;0.023199;0.015573;0.007395;0.002848;
0.990690;0.952262;0.867206;0.799418;0.614042;0.271882;0.121819;0.042541;0.016517;0.009620;0.003303;0.002848;
0.998044;0.957448;0.851825;0.782215;0.612617;0.253008;0.102522;0.032783;0.007037;0.004269;0.003460;0.003071;
0.999331;0.953759;0.864327;0.790565;0.623384;0.263531;0.109696;0.040991;0.012722;0.007093;0.003253;0.002820;
0.999988;0.983333;0.868841;0.795871;0.649986;0.288882;0.117733;0.036204;0.006049;0.003427;0.002820;0.002820;
0.999996;0.993930;0.895652;0.834112;0.688828;0.338982;0.163427;0.075860;0.030055;0.010829;0.004880;0.003825;
0.987986;0.944504;0.877145;0.818336;0.630416;0.326513;0.156668;0.070992;0.030786;0.018266;0.011004;0.005087;
0.998894;0.950590;0.876997;0.817308;0.643206;0.328465;0.160239;0.071698;0.030058;0.017751;0.011698;0.006956;
0.999928;0.966297;0.868446;0.807446;0.619768;0.289043;0.132272;0.050982;0.014927;0.006516;0.002820;0.002818;
0.999893;0.962305;0.852510;0.790410;0.605055;0.270967;0.114794;0.043300;0.014232;0.006710;0.003485;0.002947;
0.995472;0.950363;0.867333;0.800675;0.632668;0.274260;0.114854;0.042045;0.015000;0.008945;0.003568;0.002817;
0.974637;0.931185;0.855789;0.802667;0.636694;0.342517;0.181543;0.091988;0.045072;0.023292;0.007297;0.003218;
0.994161;0.948635;0.845933;0.776774;0.572222;0.257210;0.110687;0.046873;0.018713;0.010905;0.005520;0.002863;
0.993681;0.949628;0.863410;0.810407;0.638597;0.330183;0.182550;0.101176;0.054918;0.027680;0.008423;0.002900;
0.999909;0.984289;0.889393;0.810330;0.615685;0.261555;0.118107;0.043857;0.012850;0.004070;0.002820;0.002820;
0.974238;0.928210;0.845905;0.763612;0.542272;0.203175;0.075873;0.021605;0.003615;0.003210;0.002848;0.002820;
0.994013;0.968755;0.856906;0.789650;0.613712;0.276146;0.120768;0.055865;0.027286;0.019339;0.014273;0.008701;
0.999865;0.965882;0.834322;0.774038;0.594754;0.262737;0.112048;0.036035;0.006562;0.003723;0.002822;0.002820;
0.999949;0.988166;0.873870;0.803344;0.610775;0.267167;0.135013;0.076658;0.047803;0.036807;0.029619;0.022376;
0.999972;0.986228;0.876472;0.802466;0.608366;0.243548;0.093867;0.029812;0.006567;0.004072;0.002872;0.002820;
0.998996;0.968573;0.869721;0.802751;0.648338;0.317365;0.155987;0.070479;0.027981;0.013138;0.006835;0.003298;
0.999855;0.976642;0.858522;0.779593;0.616553;0.257171;0.102733;0.031612;0.005638;0.003431;0.002839;0.002839;
0.982238;0.912450;0.846006;0.792507;0.640104;0.343602;0.186092;0.098865;0.045066;0.017788;0.005450;0.002839;
0.994358;0.955203;0.877217;0.806633;0.619032;0.297969;0.151790;0.077733;0.029535;0.010462;0.003701;0.002839;
