thr_10;thr_30;thr_50;thr_70;thr_90;thr_110;thr_130;thr_150;thr_170;thr_190;thr_210;thr_230;
0.138031;0.075980;0.048623;0.029225;0.016211;0.009773;0.003743;0.001152;0.000531;0.000015;0.000000;0.000000;
0.106713;0.049201;0.016789;0.003754;0.000340;0.000004;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.197821;0.127198;0.080332;0.044036;0.020269;0.007597;0.002192;0.000614;0.000104;0.000000;0.000000;0.000000;
0.134942;0.075509;0.044306;0.024759;0.012870;0.007216;0.003519;0.000768;0.000008;0.000000;0.000000;0.000000;
0.151368;0.081100;0.048646;0.030458;0.012731;0.003470;0.001898;0.001006;0.000066;0.000000;0.000000;0.000000;
0.099996;0.049642;0.027089;0.013346;0.005129;0.001734;0.000498;0.000000;0.000000;0.000000;0.000000;0.000000;
0.278832;0.177057;0.106879;0.058025;0.031660;0.018420;0.008918;0.003912;0.001388;0.000109;0.000000;0.000000;
0.142992;0.076229;0.041393;0.021810;0.011088;0.005867;0.003088;0.001853;0.000328;0.000000;0.000000;0.000000;
0.143032;0.090716;0.055414;0.032281;0.015932;0.005384;0.001369;0.000106;0.000000;0.000000;0.000000;0.000000;
0.120145;0.064960;0.039770;0.022308;0.011982;0.006022;0.002916;0.000692;0.000017;0.000000;0.000000;0.000000;
0.182428;0.109026;0.069389;0.042988;0.019569;0.007278;0.001561;0.000106;0.000003;0.000000;0.000000;0.000000;
0.177617;0.090747;0.042160;0.013088;0.001895;0.000187;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.172681;0.100975;0.058768;0.031436;0.014561;0.007750;0.004857;0.003414;0.002170;0.000793;0.000135;0.000043;
0.141101;0.064192;0.032730;0.016656;0.009235;0.003455;0.000194;0.000000;0.000000;0.000000;0.000000;0.000000;
0.100931;0.042779;0.016963;0.004265;0.001411;0.000877;0.000537;0.000213;0.000000;0.000000;0.000000;0.000000;
0.120562;0.055702;0.025840;0.011865;0.002501;0.000128;0.000012;0.000000;0.000000;0.000000;0.000000;0.000000;
0.111604;0.055217;0.024145;0.008496;0.001846;0.000086;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.119147;0.063444;0.038247;0.019854;0.009466;0.003030;0.000916;0.000028;0.000000;0.000000;0.000000;0.000000;
0.127610;0.074774;0.037196;0.012651;0.003668;0.000305;0.000005;0.000000;0.000000;0.000000;0.000000;0.000000;
0.088509;0.043192;0.019508;0.011598;0.008249;0.004365;0.000887;0.000036;0.000000;0.000000;0.000000;0.000000;
0.100737;0.059635;0.035095;0.016580;0.003334;0.000712;0.000067;0.000000;0.000000;0.000000;0.000000;0.000000;
0.190014;0.108317;0.059181;0.025661;0.010944;0.004966;0.002191;0.000814;0.000162;0.000000;0.000000;0.000000;
0.176181;0.106173;0.068502;0.046589;0.025481;0.007780;0.002201;0.000884;0.000030;0.000000;0.000000;0.000000;
0.104070;0.052041;0.024198;0.011110;0.003697;0.000639;0.000266;0.000158;0.000082;0.000017;0.000000;0.000000;
0.153369;0.078467;0.034021;0.007319;0.000228;0.000048;0.000031;0.000031;0.000020;0.000000;0.000000;0.000000;
0.119176;0.058574;0.029676;0.012645;0.002579;0.000048;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.104983;0.051267;0.019162;0.007146;0.001268;0.000021;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.116624;0.061410;0.040857;0.029439;0.018462;0.012364;0.008890;0.006650;0.003122;0.000441;0.000000;0.000000;
0.122521;0.058402;0.028778;0.016480;0.010988;0.006855;0.004243;0.002622;0.000783;0.000000;0.000000;0.000000;
0.098333;0.047318;0.021237;0.006710;0.001296;0.000328;0.000065;0.000000;0.000000;0.000000;0.000000;0.000000;
0.160157;0.107361;0.080720;0.053339;0.029787;0.014940;0.007394;0.002222;0.000048;0.000000;0.000000;0.000000;
0.168429;0.092298;0.049081;0.023395;0.009048;0.003874;0.000497;0.000000;0.000000;0.000000;0.000000;0.000000;
0.248974;0.157617;0.098307;0.057188;0.032170;0.014591;0.009952;0.006800;0.003958;0.001325;0.000012;0.000000;
0.120888;0.060254;0.025475;0.012522;0.006491;0.003210;0.002081;0.000676;0.000000;0.000000;0.000000;0.000000;
0.132593;0.064473;0.030998;0.015680;0.007181;0.003796;0.001659;0.000188;0.000000;0.000000;0.000000;0.000000;
0.138358;0.067875;0.031097;0.012140;0.005277;0.003799;0.002945;0.002061;0.001181;0.000454;0.000035;0.000000;
0.109308;0.056557;0.031637;0.015245;0.006540;0.003043;0.000801;0.000000;0.000000;0.000000;0.000000;0.000000;
0.129811;0.070075;0.037536;0.019811;0.010324;0.004049;0.000939;0.000187;0.000000;0.000000;0.000000;0.000000;
0.165793;0.103448;0.071719;0.049795;0.030081;0.015768;0.005532;0.001606;0.000205;0.000000;0.000000;0.000000;
0.236120;0.144876;0.090062;0.049684;0.021042;0.009580;0.004326;0.002638;0.001774;0.000499;0.000000;0.000000;
0.098806;0.053201;0.029720;0.014615;0.005030;0.002588;0.000851;0.000054;0.000000;0.000000;0.000000;0.000000;
0.171222;0.107764;0.081667;0.059697;0.049475;0.044767;0.039341;0.031109;0.016747;0.009366;0.006264;0.005225;
0.134714;0.076651;0.048124;0.023697;0.004676;0.000485;0.000005;0.000000;0.000000;0.000000;0.000000;0.000000;
0.115454;0.057006;0.025600;0.007806;0.001206;0.000144;0.000078;0.000051;0.000010;0.000000;0.000000;0.000000;
0.200038;0.123723;0.077008;0.041365;0.019168;0.008813;0.002440;0.000356;0.000017;0.000000;0.000000;0.000000;
0.171681;0.094444;0.049874;0.026263;0.012208;0.004679;0.000937;0.000014;0.000000;0.000000;0.000000;0.000000;
0.223176;0.142358;0.084804;0.050247;0.028188;0.010633;0.005244;0.003166;0.001179;0.000128;0.000000;0.000000;
0.212178;0.110256;0.049811;0.019425;0.006359;0.002238;0.000047;0.000000;0.000000;0.000000;0.000000;0.000000;
0.150231;0.072828;0.027809;0.011686;0.004562;0.001017;0.000241;0.000001;0.000000;0.000000;0.000000;0.000000;
0.109372;0.050295;0.019186;0.007053;0.003467;0.002155;0.000804;0.000024;0.000007;0.000000;0.000000;0.000000;
0.179173;0.109113;0.073952;0.041135;0.020156;0.012550;0.006979;0.003955;0.001950;0.000012;0.000000;0.000000;
0.120574;0.063376;0.035902;0.014818;0.005155;0.001151;0.000003;0.000000;0.000000;0.000000;0.000000;0.000000;
0.344113;0.239597;0.177952;0.130510;0.088135;0.053844;0.026962;0.009332;0.001491;0.000308;0.000002;0.000000;
0.239650;0.136354;0.076695;0.043404;0.024468;0.013789;0.007971;0.003752;0.000857;0.000004;0.000000;0.000000;
0.166973;0.075122;0.031108;0.011199;0.002964;0.000598;0.000307;0.000118;0.000000;0.000000;0.000000;0.000000;
0.098913;0.037544;0.013883;0.004004;0.001714;0.000209;0.000060;0.000010;0.000000;0.000000;0.000000;0.000000;
0.113668;0.054193;0.021707;0.006647;0.000265;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.102832;0.059065;0.035576;0.016827;0.007504;0.004779;0.002441;0.000897;0.000010;0.000000;0.000000;0.000000;
0.205035;0.116493;0.071515;0.044590;0.027544;0.017355;0.010137;0.005284;0.002874;0.000591;0.000009;0.000000;
0.179464;0.090857;0.037812;0.013777;0.004530;0.001901;0.000984;0.000313;0.000000;0.000000;0.000000;0.000000;
0.142504;0.075148;0.046267;0.022811;0.011281;0.006758;0.002739;0.000002;0.000000;0.000000;0.000000;0.000000;
0.119189;0.064074;0.038143;0.024284;0.015175;0.008123;0.003817;0.001620;0.000199;0.000000;0.000000;0.000000;
0.141057;0.071583;0.036821;0.019550;0.006913;0.001632;0.000143;0.000042;0.000001;0.000000;0.000000;0.000000;
0.137701;0.083327;0.043044;0.020512;0.011568;0.007589;0.005412;0.003346;0.000113;0.000000;0.000000;0.000000;
0.090113;0.044360;0.020216;0.008575;0.002541;0.000471;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;
0.131489;0.073529;0.043561;0.022984;0.009452;0.000599;0.000123;0.000020;0.000000;0.000000;0.000000;0.000000;
0.145165;0.080138;0.039762;0.020634;0.009233;0.001664;0.000154;0.000000;0.000000;0.000000;0.000000;0.000000;
0.207610;0.126757;0.074450;0.040742;0.020494;0.010164;0.003249;0.000058;0.000000;0.000000;0.000000;0.000000;
0.148651;0.082665;0.046135;0.029417;0.014737;0.007130;0.003154;0.000743;0.000021;0.000000;0.000000;0.000000;
0.109684;0.052701;0.021522;0.004372;0.000843;0.000445;0.000195;0.000069;0.000000;0.000000;0.000000;0.000000;
0.111735;0.064693;0.036284;0.014222;0.002998;0.000162;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.147336;0.069765;0.032834;0.013125;0.005850;0.001246;0.000002;0.000000;0.000000;0.000000;0.000000;0.000000;
0.189703;0.107163;0.061653;0.034158;0.018748;0.009800;0.005629;0.004237;0.003138;0.001826;0.000257;0.000000;
0.222066;0.122031;0.068333;0.034434;0.015278;0.005515;0.001977;0.000425;0.000001;0.000000;0.000000;0.000000;
0.269443;0.150242;0.080398;0.045968;0.026287;0.014536;0.007025;0.003553;0.001250;0.000420;0.000000;0.000000;
0.190341;0.103394;0.063081;0.035417;0.019404;0.006321;0.002067;0.000233;0.000000;0.000000;0.000000;0.000000;
0.150247;0.071261;0.030758;0.014342;0.004722;0.001436;0.000406;0.000022;0.000000;0.000000;0.000000;0.000000;
0.151969;0.077524;0.038848;0.019631;0.007546;0.001984;0.000898;0.000534;0.000044;0.000000;0.000000;0.000000;
0.241355;0.151461;0.100958;0.065299;0.038301;0.016758;0.004511;0.001445;0.000000;0.000000;0.000000;0.000000;
0.130768;0.057059;0.028883;0.016237;0.007516;0.003100;0.000592;0.000003;0.000000;0.000000;0.000000;0.000000;
0.276068;0.177996;0.121493;0.082095;0.049086;0.028342;0.012232;0.003541;0.001812;0.000600;0.000000;0.000000;
0.158589;0.079121;0.042783;0.023292;0.007667;0.001895;0.000399;0.000002;0.000000;0.000000;0.000000;0.000000;
0.072705;0.026810;0.009117;0.002676;0.000735;0.000036;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.152873;0.084504;0.049952;0.036240;0.023290;0.013760;0.009967;0.005677;0.001582;0.000065;0.000000;0.000000;
0.118644;0.059711;0.021229;0.006476;0.002824;0.001258;0.000022;0.000000;0.000000;0.000000;0.000000;0.000000;
0.183090;0.109868;0.071908;0.054285;0.045745;0.037064;0.026620;0.019567;0.009985;0.003260;0.000884;0.000000;
0.120467;0.061398;0.032651;0.016070;0.009705;0.005819;0.003757;0.001973;0.000079;0.000000;0.000000;0.000000;
0.195103;0.124329;0.082197;0.051175;0.032382;0.019467;0.012566;0.008186;0.004439;0.001521;0.000428;0.000000;
0.082894;0.034535;0.014154;0.002248;0.000361;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.201462;0.132212;0.079995;0.045505;0.024379;0.010289;0.004252;0.001182;0.000000;0.000000;0.000000;0.000000;
0.212006;0.123158;0.064898;0.029673;0.013039;0.004763;0.002016;0.000416;0.000000;0.000000;0.000000;0.000000;
